[DEBUG] 2019-09-23 18-56-21.392 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-09-23 18-56-21.400 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-09-23 18-56-21.409 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-09-23 18-56-21.551 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-09-23 18-56-21.554 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-09-23 18-56-21.809 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-09-23 18-56-21.810 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-09-23 18-56-21.814 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-09-23 18-56-22.067 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-09-23 18-56-22.089 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-09-23 18-56-22.090 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2019-09-23 18-56-22.108 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2019-09-23 18-56-22.300 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5e8604bf
[DEBUG] 2019-09-23 18-56-22.301 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5e8604bf
[DEBUG] 2019-09-23 18-56-22.301 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@5e8604bf
[DEBUG] 2019-09-23 18-56-22.301 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@ae7950d
[DEBUG] 2019-09-23 18-56-22.302 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@621f89b8
[DEBUG] 2019-09-23 18-56-22.302 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@53e3a87a
[DEBUG] 2019-09-23 18-56-22.303 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@5fb7183b
[DEBUG] 2019-09-23 18-56-22.303 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@5fb7183b
[DEBUG] 2019-09-23 18-56-22.303 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@5fb7183b
[DEBUG] 2019-09-23 18-56-22.305 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@6e106680
[DEBUG] 2019-09-23 18-56-22.305 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@6e106680
[DEBUG] 2019-09-23 18-56-22.305 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@6e106680
