[DEBUG] 2019-09-26 17-55-35.253 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-09-26 17-55-35.258 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-09-26 17-55-35.262 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-09-26 17-55-35.327 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-09-26 17-55-35.329 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-09-26 17-55-35.474 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-09-26 17-55-35.480 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-09-26 17-55-35.485 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-09-26 17-55-35.700 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-09-26 17-55-35.716 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-09-26 17-55-35.717 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2019-09-26 17-55-35.733 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2019-09-26 17-55-35.919 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@62b969c4
[DEBUG] 2019-09-26 17-55-35.920 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@62b969c4
[DEBUG] 2019-09-26 17-55-35.920 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@62b969c4
[DEBUG] 2019-09-26 17-55-35.920 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@610df783
[DEBUG] 2019-09-26 17-55-35.920 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@776802b0
[DEBUG] 2019-09-26 17-55-35.921 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@6ee8dcd3
[DEBUG] 2019-09-26 17-55-35.922 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@cfbc8e8
[DEBUG] 2019-09-26 17-55-35.922 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@cfbc8e8
[DEBUG] 2019-09-26 17-55-35.922 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@cfbc8e8
[DEBUG] 2019-09-26 17-55-35.922 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@1c504e66
[DEBUG] 2019-09-26 17-55-35.923 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@1c504e66
[DEBUG] 2019-09-26 17-55-35.923 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@1c504e66
[DEBUG] 2019-09-26 17-55-35.923 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@35835e65
[DEBUG] 2019-09-26 17-55-35.923 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@35835e65
[DEBUG] 2019-09-26 17-55-35.923 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@35835e65
[DEBUG] 2019-09-26 17-55-35.924 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@11a00961
[DEBUG] 2019-09-26 17-55-35.924 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@11a00961
[DEBUG] 2019-09-26 17-55-35.924 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@11a00961
[DEBUG] 2019-09-26 17-55-35.925 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@53ac845a
[DEBUG] 2019-09-26 17-55-35.925 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@53ac845a
[DEBUG] 2019-09-26 17-55-35.925 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@53ac845a
[DEBUG] 2019-09-26 17-55-35.927 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@3cee53dc
[DEBUG] 2019-09-26 17-55-35.927 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@3cee53dc
[DEBUG] 2019-09-26 17-55-35.927 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@3cee53dc
[DEBUG] 2019-09-26 17-55-35.929 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@79b08632
