[DEBUG] 2019-10-07 19-02-39.098 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-10-07 19-02-39.102 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-10-07 19-02-39.105 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-10-07 19-02-39.162 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-10-07 19-02-39.163 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-10-07 19-02-39.292 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-10-07 19-02-39.292 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-10-07 19-02-39.296 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-10-07 19-02-39.497 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-10-07 19-02-39.514 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-10-07 19-02-39.515 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2019-10-07 19-02-39.536 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2019-10-07 19-02-39.568 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5b9396d3
[DEBUG] 2019-10-07 19-02-39.568 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5b9396d3
[DEBUG] 2019-10-07 19-02-39.568 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@5b9396d3
[DEBUG] 2019-10-07 19-02-39.568 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@5e65afb6
[DEBUG] 2019-10-07 19-02-39.569 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@5ef6fd7f
[DEBUG] 2019-10-07 19-02-39.570 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@5d21202d
[DEBUG] 2019-10-07 19-02-39.571 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@1dba4e06
[DEBUG] 2019-10-07 19-02-39.571 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@1dba4e06
[DEBUG] 2019-10-07 19-02-39.571 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@1dba4e06
[DEBUG] 2019-10-07 19-02-39.572 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@587a1cfb
