[DEBUG] 2019-10-11 19-35-48.480 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-10-11 19-35-48.485 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-10-11 19-35-48.488 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-10-11 19-35-48.542 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-10-11 19-35-48.543 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-10-11 19-35-48.664 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-10-11 19-35-48.665 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-10-11 19-35-48.669 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-10-11 19-35-48.851 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-10-11 19-35-48.867 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-10-11 19-35-48.868 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2019-10-11 19-35-48.918 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@1f11f64e
[DEBUG] 2019-10-11 19-35-48.919 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@672b72ba
[DEBUG] 2019-10-11 19-35-48.919 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@672b72ba
[DEBUG] 2019-10-11 19-35-48.919 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@1a865273
[DEBUG] 2019-10-11 19-35-48.920 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@6c008c24
[DEBUG] 2019-10-11 19-35-48.920 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@472a11ae
[DEBUG] 2019-10-11 19-35-48.920 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@472a11ae
[DEBUG] 2019-10-11 19-35-48.921 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@1ac4ccad
[DEBUG] 2019-10-11 19-35-48.921 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@1ac4ccad
[DEBUG] 2019-10-11 19-35-48.922 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@4b6d92e
[DEBUG] 2019-10-11 19-35-48.922 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@4b6d92e
[DEBUG] 2019-10-11 19-35-48.924 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@13d9261f
[DEBUG] 2019-10-11 19-35-48.924 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@13d9261f
[DEBUG] 2019-10-11 19-35-48.924 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@25d93198
[DEBUG] 2019-10-11 19-35-48.924 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@25d93198
[DEBUG] 2019-10-11 19-35-48.925 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@2e8a1ab4
[DEBUG] 2019-10-11 19-35-48.925 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@2e8a1ab4
[DEBUG] 2019-10-11 19-35-48.926 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@64984b0f
[DEBUG] 2019-10-11 19-35-48.926 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@64984b0f
[DEBUG] 2019-10-11 19-35-48.927 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@4b790d86
[DEBUG] 2019-10-11 19-35-48.928 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@4b790d86
[DEBUG] 2019-10-11 19-35-48.929 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@52e04737
[DEBUG] 2019-10-11 19-35-48.929 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@52e04737
[DEBUG] 2019-10-11 19-35-48.930 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@30364216
[DEBUG] 2019-10-11 19-35-48.930 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@30364216
[DEBUG] 2019-10-11 19-35-48.931 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@71904469
[DEBUG] 2019-10-11 19-35-48.931 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@71904469
[DEBUG] 2019-10-11 19-35-48.932 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@2d9dff65
[DEBUG] 2019-10-11 19-35-48.932 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@2d9dff65
[DEBUG] 2019-10-11 19-35-48.932 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@2d9dff65
[DEBUG] 2019-10-11 19-35-48.933 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@34d52ecd
[DEBUG] 2019-10-11 19-35-48.934 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@65bdd558
[DEBUG] 2019-10-11 19-35-48.934 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@65bdd558
[DEBUG] 2019-10-11 19-35-48.934 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@65bdd558
[DEBUG] 2019-10-11 19-35-48.934 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@2f37f1f9
[DEBUG] 2019-10-11 19-35-48.935 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@48d293ee
[DEBUG] 2019-10-11 19-35-48.935 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@48d293ee
[DEBUG] 2019-10-11 19-35-48.936 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@7add323c
[DEBUG] 2019-10-11 19-35-48.936 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@7add323c
[DEBUG] 2019-10-11 19-35-48.937 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@76563d26
[DEBUG] 2019-10-11 19-35-48.937 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@76563d26
[DEBUG] 2019-10-11 19-35-48.938 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@22a736d7
[DEBUG] 2019-10-11 19-35-48.938 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@22a736d7
[DEBUG] 2019-10-11 19-35-48.938 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@66273da0
[DEBUG] 2019-10-11 19-35-48.938 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@66273da0
[DEBUG] 2019-10-11 19-35-48.939 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@51c959a4
[DEBUG] 2019-10-11 19-35-48.939 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@46c269e0
[DEBUG] 2019-10-11 19-35-48.940 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@46c269e0
[DEBUG] 2019-10-11 19-35-48.940 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@46c269e0
[DEBUG] 2019-10-11 19-35-48.940 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@102ecc22
[DEBUG] 2019-10-11 19-35-48.941 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@102ecc22
[DEBUG] 2019-10-11 19-35-48.941 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@102ecc22
[DEBUG] 2019-10-11 19-35-48.941 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@2f236de0
[DEBUG] 2019-10-11 19-35-48.942 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@3968bc60
[DEBUG] 2019-10-11 19-35-48.942 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@21bd20ee
[DEBUG] 2019-10-11 19-35-48.942 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@21bd20ee
[DEBUG] 2019-10-11 19-35-48.942 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@21bd20ee
[DEBUG] 2019-10-11 19-35-48.943 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@476fe690
[DEBUG] 2019-10-11 19-35-48.943 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@476fe690
[DEBUG] 2019-10-11 19-35-48.943 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@476fe690
[DEBUG] 2019-10-11 19-35-48.944 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@3c5dbdf8
[DEBUG] 2019-10-11 19-35-48.944 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@5b852b49
[DEBUG] 2019-10-11 19-35-48.945 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@3e33d73e
[DEBUG] 2019-10-11 19-35-48.945 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@3e33d73e
[DEBUG] 2019-10-11 19-35-48.946 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@e84fb85
[DEBUG] 2019-10-11 19-35-48.947 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@22a6e998
[DEBUG] 2019-10-11 19-35-48.947 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@22a6e998
[DEBUG] 2019-10-11 19-35-48.948 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@26cb5207
[DEBUG] 2019-10-11 19-35-48.948 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@26cb5207
[DEBUG] 2019-10-11 19-35-48.948 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@625d9132
[DEBUG] 2019-10-11 19-35-48.949 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@620c8641
[DEBUG] 2019-10-11 19-35-48.950 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@5679e96b
[DEBUG] 2019-10-11 19-35-48.952 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@7bc44ce8
[DEBUG] 2019-10-11 19-35-48.953 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@7bc44ce8
[DEBUG] 2019-10-11 19-35-48.953 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@53e800f9
[DEBUG] 2019-10-11 19-35-48.953 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@337bbfdf
[DEBUG] 2019-10-11 19-35-48.953 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@52d97ab6
[DEBUG] 2019-10-11 19-35-48.953 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@4da6d664
[DEBUG] 2019-10-11 19-35-48.953 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@5e5af8e1
[DEBUG] 2019-10-11 19-35-48.954 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@30b131b2
[DEBUG] 2019-10-11 19-35-48.954 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@2924f1d8
[DEBUG] 2019-10-11 19-35-48.954 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@524a076e
[DEBUG] 2019-10-11 19-35-48.988 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2019-10-11 19-35-48.989 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2019-10-11 19-35-48.989 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2019-10-11 19-35-48.989 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2019-10-11 19-35-48.990 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2019-10-11 19-35-48.991 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2019-10-11 19-35-48.991 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2019-10-11 19-35-48.992 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2019-10-11 19-35-48.993 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2019-10-11 19-35-48.993 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2019-10-11 19-35-48.994 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2019-10-11 19-35-48.994 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2019-10-11 19-35-48.994 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2019-10-11 19-35-48.995 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2019-10-11 19-35-48.999 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/test_mww
[INFO ] 2019-10-11 19-35-49.000 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=cortezjl}
[INFO ] 2019-10-11 19-35-49.000 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2019-10-11 19-35-49.090 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2019-10-11 19-35-49.151 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.17
      major : 8
      minor : 0
[DEBUG] 2019-10-11 19-35-49.152 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2019-10-11 19-35-49.152 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2019-10-11 19-35-49.172 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2019-10-11 19-35-49.186 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2019-10-11 19-35-49.202 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [LOWER]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2019-10-11 19-35-49.232 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2019-10-11 19-35-49.235 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@b5de58f] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@6587305a]
[DEBUG] 2019-10-11 19-35-49.277 [main] AnnotationBinder - Binding entity from annotated class: com.juliecortez.entity.Role
[DEBUG] 2019-10-11 19-35-49.298 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2019-10-11 19-35-49.303 [main] EntityBinder - Import with entity name Role
[DEBUG] 2019-10-11 19-35-49.306 [main] EntityBinder - Bind entity com.juliecortez.entity.Role on table role
[DEBUG] 2019-10-11 19-35-49.326 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(role), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-11 19-35-49.329 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2019-10-11 19-35-49.331 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.juliecortez.entity.Role:id]
[DEBUG] 2019-10-11 19-35-49.333 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2019-10-11 19-35-49.336 [main] PropertyBinder - Building property id
[DEBUG] 2019-10-11 19-35-49.340 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2019-10-11 19-35-49.341 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(role), mappingColumn=role, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-11 19-35-49.342 [main] PropertyBinder - MetadataSourceProcessor property role with lazy=false
[DEBUG] 2019-10-11 19-35-49.342 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.juliecortez.entity.Role:role]
[DEBUG] 2019-10-11 19-35-49.342 [main] SimpleValueBinder - building SimpleValue for role
[DEBUG] 2019-10-11 19-35-49.342 [main] PropertyBinder - Building property role
[DEBUG] 2019-10-11 19-35-49.344 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='null'}
[DEBUG] 2019-10-11 19-35-49.344 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(role), mappingColumn=user, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-11 19-35-49.347 [main] PropertyBinder - Building property user
[DEBUG] 2019-10-11 19-35-49.348 [main] AnnotationBinder - Binding entity from annotated class: com.juliecortez.entity.User
[DEBUG] 2019-10-11 19-35-49.348 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2019-10-11 19-35-49.349 [main] EntityBinder - Import with entity name User
[DEBUG] 2019-10-11 19-35-49.349 [main] EntityBinder - Bind entity com.juliecortez.entity.User on table user
[DEBUG] 2019-10-11 19-35-49.354 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-11 19-35-49.354 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2019-10-11 19-35-49.354 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.juliecortez.entity.User:id]
[DEBUG] 2019-10-11 19-35-49.354 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2019-10-11 19-35-49.355 [main] PropertyBinder - Building property id
[DEBUG] 2019-10-11 19-35-49.355 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2019-10-11 19-35-49.355 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=date_of_birth, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-11 19-35-49.355 [main] PropertyBinder - MetadataSourceProcessor property dateOfBirth with lazy=false
