[DEBUG] 2019-09-23 19-36-04.879 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-09-23 19-36-04.884 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-09-23 19-36-04.888 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-09-23 19-36-04.968 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-09-23 19-36-04.971 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-09-23 19-36-05.173 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-09-23 19-36-05.175 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-09-23 19-36-05.179 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-09-23 19-36-05.450 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-09-23 19-36-05.466 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-09-23 19-36-05.467 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2019-09-23 19-36-05.482 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2019-09-23 19-36-05.651 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@576c5536
[DEBUG] 2019-09-23 19-36-05.651 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@576c5536
[DEBUG] 2019-09-23 19-36-05.651 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@576c5536
[DEBUG] 2019-09-23 19-36-05.651 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@232cce0
[DEBUG] 2019-09-23 19-36-05.651 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@15bc339
[DEBUG] 2019-09-23 19-36-05.653 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@205b132e
[DEBUG] 2019-09-23 19-36-05.653 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@2f5c1332
[DEBUG] 2019-09-23 19-36-05.653 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@2f5c1332
[DEBUG] 2019-09-23 19-36-05.653 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@2f5c1332
[DEBUG] 2019-09-23 19-36-05.654 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@22bd2039
[DEBUG] 2019-09-23 19-36-05.654 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@22bd2039
[DEBUG] 2019-09-23 19-36-05.654 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@22bd2039
[DEBUG] 2019-09-23 19-36-05.655 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5327a06e
[DEBUG] 2019-09-23 19-36-05.655 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5327a06e
[DEBUG] 2019-09-23 19-36-05.655 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@5327a06e
[DEBUG] 2019-09-23 19-36-05.656 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@2e3cdec2
[DEBUG] 2019-09-23 19-36-05.656 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@2e3cdec2
[DEBUG] 2019-09-23 19-36-05.656 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@2e3cdec2
[DEBUG] 2019-09-23 19-36-05.658 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@6fc3e1a4
[DEBUG] 2019-09-23 19-36-05.658 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@6fc3e1a4
[DEBUG] 2019-09-23 19-36-05.658 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@6fc3e1a4
[DEBUG] 2019-09-23 19-36-05.658 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@1e6dad8
[DEBUG] 2019-09-23 19-36-05.658 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@1e6dad8
[DEBUG] 2019-09-23 19-36-05.660 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@1e6dad8
[DEBUG] 2019-09-23 19-36-05.660 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@1be59f28
[DEBUG] 2019-09-23 19-36-05.660 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@1be59f28
[DEBUG] 2019-09-23 19-36-05.660 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@1be59f28
[DEBUG] 2019-09-23 19-36-05.660 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@27b000f7
[DEBUG] 2019-09-23 19-36-05.660 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@27b000f7
[DEBUG] 2019-09-23 19-36-05.661 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@6818d900
[DEBUG] 2019-09-23 19-36-05.661 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@6818d900
[DEBUG] 2019-09-23 19-36-05.661 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@3b36e000
[DEBUG] 2019-09-23 19-36-05.662 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@3b36e000
[DEBUG] 2019-09-23 19-36-05.662 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@de88ac6
[DEBUG] 2019-09-23 19-36-05.662 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@4a0df195
[DEBUG] 2019-09-23 19-36-05.663 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@1cb19dba
[DEBUG] 2019-09-23 19-36-05.663 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@1cb19dba
[DEBUG] 2019-09-23 19-36-05.665 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@4a5905d9
[DEBUG] 2019-09-23 19-36-05.665 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@4a5905d9
[DEBUG] 2019-09-23 19-36-05.672 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@46866946
[DEBUG] 2019-09-23 19-36-05.673 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@46866946
[DEBUG] 2019-09-23 19-36-05.674 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@25b5c5e3
[DEBUG] 2019-09-23 19-36-05.674 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@25b5c5e3
[DEBUG] 2019-09-23 19-36-05.675 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@2c708440
[DEBUG] 2019-09-23 19-36-05.676 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@2c708440
[DEBUG] 2019-09-23 19-36-05.676 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@47547132
[DEBUG] 2019-09-23 19-36-05.676 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@47547132
[DEBUG] 2019-09-23 19-36-05.677 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@6f3f0fae
[DEBUG] 2019-09-23 19-36-05.677 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@6f3f0fae
