[DEBUG] 2019-10-07 17-56-55.475 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-10-07 17-56-55.480 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-10-07 17-56-55.486 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-10-07 17-56-55.564 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-10-07 17-56-55.566 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-10-07 17-56-55.735 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-10-07 17-56-55.736 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-10-07 17-56-55.739 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-10-07 17-56-56.037 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-10-07 17-56-56.057 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-10-07 17-56-56.058 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2019-10-07 17-56-56.078 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2019-10-07 17-56-56.115 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5b9396d3
[DEBUG] 2019-10-07 17-56-56.115 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5b9396d3
[DEBUG] 2019-10-07 17-56-56.115 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@5b9396d3
[DEBUG] 2019-10-07 17-56-56.115 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@5e65afb6
[DEBUG] 2019-10-07 17-56-56.116 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@5ef6fd7f
[DEBUG] 2019-10-07 17-56-56.116 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@5d21202d
[DEBUG] 2019-10-07 17-56-56.117 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@1dba4e06
[DEBUG] 2019-10-07 17-56-56.118 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@1dba4e06
[DEBUG] 2019-10-07 17-56-56.118 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@1dba4e06
[DEBUG] 2019-10-07 17-56-56.119 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@587a1cfb
[DEBUG] 2019-10-07 17-56-56.119 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@587a1cfb
[DEBUG] 2019-10-07 17-56-56.119 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@587a1cfb
[DEBUG] 2019-10-07 17-56-56.120 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5c77ba8f
[DEBUG] 2019-10-07 17-56-56.120 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5c77ba8f
[DEBUG] 2019-10-07 17-56-56.120 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@5c77ba8f
[DEBUG] 2019-10-07 17-56-56.121 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@261ea657
[DEBUG] 2019-10-07 17-56-56.121 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@261ea657
[DEBUG] 2019-10-07 17-56-56.121 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@261ea657
[DEBUG] 2019-10-07 17-56-56.123 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@508a65bf
[DEBUG] 2019-10-07 17-56-56.123 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@508a65bf
[DEBUG] 2019-10-07 17-56-56.123 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@508a65bf
[DEBUG] 2019-10-07 17-56-56.125 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@4649d70a
[DEBUG] 2019-10-07 17-56-56.125 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@4649d70a
[DEBUG] 2019-10-07 17-56-56.125 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@4649d70a
[DEBUG] 2019-10-07 17-56-56.126 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@e5cbff2
[DEBUG] 2019-10-07 17-56-56.127 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@e5cbff2
[DEBUG] 2019-10-07 17-56-56.127 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@e5cbff2
[DEBUG] 2019-10-07 17-56-56.128 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@262816a8
[DEBUG] 2019-10-07 17-56-56.128 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@262816a8
[DEBUG] 2019-10-07 17-56-56.129 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@433348bc
[DEBUG] 2019-10-07 17-56-56.129 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@433348bc
[DEBUG] 2019-10-07 17-56-56.130 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@2643d762
[DEBUG] 2019-10-07 17-56-56.130 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@2643d762
[DEBUG] 2019-10-07 17-56-56.131 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@767a014e
[DEBUG] 2019-10-07 17-56-56.132 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@227a47
[DEBUG] 2019-10-07 17-56-56.132 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@421056e5
[DEBUG] 2019-10-07 17-56-56.133 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@421056e5
[DEBUG] 2019-10-07 17-56-56.133 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@54e3658c
[DEBUG] 2019-10-07 17-56-56.133 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@54e3658c
[DEBUG] 2019-10-07 17-56-56.141 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@c27a3a2
[DEBUG] 2019-10-07 17-56-56.141 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@c27a3a2
[DEBUG] 2019-10-07 17-56-56.143 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@3ed7821
[DEBUG] 2019-10-07 17-56-56.143 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@3ed7821
[DEBUG] 2019-10-07 17-56-56.145 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@3c87e6b7
[DEBUG] 2019-10-07 17-56-56.145 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@3c87e6b7
[DEBUG] 2019-10-07 17-56-56.146 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@6f94a5a5
[DEBUG] 2019-10-07 17-56-56.148 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@6f94a5a5
[DEBUG] 2019-10-07 17-56-56.150 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@58472096
[DEBUG] 2019-10-07 17-56-56.150 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@58472096
[DEBUG] 2019-10-07 17-56-56.152 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@30b131b2
[DEBUG] 2019-10-07 17-56-56.152 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@30b131b2
[DEBUG] 2019-10-07 17-56-56.154 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@6c3659be
[DEBUG] 2019-10-07 17-56-56.154 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@6c3659be
[DEBUG] 2019-10-07 17-56-56.156 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@44536de4
[DEBUG] 2019-10-07 17-56-56.156 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@44536de4
[DEBUG] 2019-10-07 17-56-56.158 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@726aa968
[DEBUG] 2019-10-07 17-56-56.158 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@726aa968
[DEBUG] 2019-10-07 17-56-56.159 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@151bf776
[DEBUG] 2019-10-07 17-56-56.159 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@151bf776
[DEBUG] 2019-10-07 17-56-56.160 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@151bf776
[DEBUG] 2019-10-07 17-56-56.161 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@40e37b06
[DEBUG] 2019-10-07 17-56-56.162 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@10f7c76
[DEBUG] 2019-10-07 17-56-56.162 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@10f7c76
[DEBUG] 2019-10-07 17-56-56.162 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@10f7c76
[DEBUG] 2019-10-07 17-56-56.162 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@296e281a
[DEBUG] 2019-10-07 17-56-56.163 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@7ecec90d
[DEBUG] 2019-10-07 17-56-56.163 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@7ecec90d
[DEBUG] 2019-10-07 17-56-56.165 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@6342d610
[DEBUG] 2019-10-07 17-56-56.165 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@6342d610
[DEBUG] 2019-10-07 17-56-56.166 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@6540cf1d
[DEBUG] 2019-10-07 17-56-56.166 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@6540cf1d
[DEBUG] 2019-10-07 17-56-56.166 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@3dfa819
[DEBUG] 2019-10-07 17-56-56.166 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@3dfa819
[DEBUG] 2019-10-07 17-56-56.167 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@517a2b0
[DEBUG] 2019-10-07 17-56-56.167 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@517a2b0
[DEBUG] 2019-10-07 17-56-56.168 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@1f6917fb
[DEBUG] 2019-10-07 17-56-56.169 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@4c1bdcc2
[DEBUG] 2019-10-07 17-56-56.169 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@4c1bdcc2
[DEBUG] 2019-10-07 17-56-56.169 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@4c1bdcc2
[DEBUG] 2019-10-07 17-56-56.170 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@252a8aae
[DEBUG] 2019-10-07 17-56-56.170 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@252a8aae
[DEBUG] 2019-10-07 17-56-56.170 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@252a8aae
[DEBUG] 2019-10-07 17-56-56.171 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@20ab3e3a
[DEBUG] 2019-10-07 17-56-56.171 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@102c577f
[DEBUG] 2019-10-07 17-56-56.172 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@38eb0f4d
[DEBUG] 2019-10-07 17-56-56.172 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@38eb0f4d
[DEBUG] 2019-10-07 17-56-56.173 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@38eb0f4d
[DEBUG] 2019-10-07 17-56-56.174 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@7fb29ca9
